# Constructed from biom file
#OTU ID	SRR9198470	SRR9198471	SRR9198472	SRR9198473	SRR9198474	SRR9198475	SRR9198476	SRR9198477	SRR9198478	SRR9198480	SRR9198483	SRR9198499	SRR9198500	SRR9198501	SRR9198502	SRR9198503	SRR9198504	SRR9198505	SRR9198506	SRR9198507	SRR9198508
KDO-NAGLIPASYN-PWY	0.0	27.661890226563838	8.17	0.0	0.0	168.2813270738035	0.0	0.0	11.222300666452943	36.77526182488436	6.776370426591761	0.0	0.0	42.95911465295817	0.0	24.435468885511977	19.251201819610515	40.42515237379496	3539.7262760544913	0.0	0.0
KETOGLUCONMET-PWY	0.0	6.801679093229718	0.0	0.0	0.0	45.27726799224816	0.0	0.0	0.0	38.4706108809908	0.0	1.1609332609875203	0.0	44.805655736213296	0.0	21.254273008307486	3.4938171379178	49.33073098284767	570.3759170975376	0.0	0.0
LACTOSECAT-PWY	24.833739942680882	4164.175252945891	910.5028571428571	11.682948421473537	13506.447837773041	20034.92136238805	11.353744594813984	0.0	528.6378949268128	1046.0239090185635	183758.8760056544	18.569406609314303	636.5769033129379	415.24944451578693	20265.46675234546	19.196459503275562	28431.949872008427	260.35463834044236	2590.1654231271714	431785.397236844	3232.2263947568
LEU-DEG2-PWY	29.514248267209293	121.37134176995414	0.0	0.9683296150994525	471.8915200529272	572.3089251003681	2167.773352153694	4.657517783405473	0.0	1878.370507515247	0.6444785236497315	22.49291205073255	2.1749548781056376	8.602078964125857	0.0	59.513264537221765	25.756911139619618	45.07242401803155	1625.1693204580815	2609.3586765826103	0.0
LPSSYN-PWY	0.0	0.20237770256808332	0.0	0.0	0.0	27.97570591927325	0.0	0.0	0.0	0.029335083026018293	0.00117745788231382	0.0	0.0	31.334078883489454	0.0	0.012550402511614728	0.0	0.031766770437374754	150.8049581455886	0.0	0.0
MET-SAM-PWY	158.94744495613307	1227.2891956592675	37.92912681286252	129.4227293586749	6518.294564373876	2168.264241224944	15079.529227545132	13.90969204484778	71.49314175656906	12070.186733876224	7.424151712850395	0.8884620924320439	160.3444118380811	301.6587393660663	0.0	174.29297507252232	1613.3546655631026	762.733178700774	4150.256691969461	2251.1333953878	12.486410358808152
METH-ACETATE-PWY	0.0	0.0	0.0	0.0	0.0	0.0	272.378760061684	0.0	0.0	314.58594829825245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
METHGLYUT-PWY	0.0015217447188606945	8.692129501554334	4.020681723860651	8.839107105014723	17.330097701317882	82.98933879803302	0.0	0.0	0.0	21.256801737078877	4.000190245240172	0.05918244863012946	0.0	35.250048052063434	0.0	11.71010316398079	43.446386796859194	41.477316052163495	1928.4178666695768	0.0	0.0
METHYLGALLATE-DEGRADATION-PWY	0.029609944343268874	0.07932486497842721	0.0	2.3081383431984417	0.39316986269031196	0.013899745029016438	3.5429355693922178	0.9366707135733776	0.0	16.605727771138774	0.0004966901058923417	0.0	0.5997927713850056	0.0004403843266966377	0.0	17.451160120340813	1.4840381563067155	4.434585787416068	0.09553270951959603	0.1208347925832481	0.0
NAD-BIOSYNTHESIS-II	0.001209177499708183	7.036530576406357	10.856966730139012	3.8063072195346455e-08	5.067482280245323	45.32425314241459	0.0	0.0	13.879797631010957	25.167644939656682	4.884600508827106	5.651468490021231	7.6156467682825095	61.99897488551877	0.0	19.800487839862306	38.52846072449115	53.14890033085967	2027.213567869159	0.0	0.0
NADSYN-PWY	0.0	86.47147667480077	0.0	1.3754363899248927	0.0	0.0	0.0	0.0	0.0	5.884232694238829	0.0	0.0	0.0	0.0	0.0	0.0	70.7383125630167	0.0002331769465227292	12.088747823375778	0.0	0.0
NAGLIPASYN-PWY	212.69814001554215	1248.4031699383065	8.17	10.571368526812197	9183.31144308177	1967.584398738629	11494.47102467858	14.701304378183984	10.642652672228802	11826.976877168965	7.438364869988504	18.43768126117931	19.03989893916751	41.32085413632175	0.0	34.95368695315808	163.52347361208732	42.372002506991585	4202.128569537293	4312.936876379913	0.0
NONMEVIPP-PWY	340.5639438762934	2041.1460089106354	16.24064371027848	211.36434511177526	10529.356816665419	3916.7685454233524	13733.259675191019	16.003205184421304	40.68331485605139	17221.42467142967	8.202922300822031	20.84250433208931	153.42189001029604	148.42440190210525	0.0	72.7769776570637	1256.377266634326	211.99091877753128	3752.600957413988	3310.922163096747	4.773452562698987
NONOXIPENT-PWY	594.4257882404683	3592.294009854791	3121.198775195801	264.49368470832707	19343.35353717945	33860.76715555342	36822.31925406495	23.12882938483903	501.688461436196	22414.059638117717	20.851240809706503	60.31644778779101	258.4892963439017	759.2004685649712	45376.23381413312	140.97816856282992	1981.3937831021044	55573.32185807653	8945.5812095083	404361.3162723357	2577.2176263343645
OANTIGEN-PWY	329.8268175523028	2071.570988537338	1495.7842535475793	249.88941418197686	12875.541904214819	20044.655753938394	10896.668038822656	36.286078001137305	393.83563583341714	10424.462395953416	13.164114073883658	37.368781954237434	178.99793088470054	1061.9082561741916	957.6458268847789	138.96452410483744	2217.0053799706106	719.6858054581542	5954.5026700829685	327524.5491315427	16.203153199390627
ORNARGDEG-PWY	0.0	8.168318483042867	0.0	0.0	0.0	56.41879518702416	0.0	0.0	0.0	15.781677596945814	5.112791877502815	0.0	0.0	45.165282117299355	0.0	23.9000465045494	0.0	32.70916197234756	2491.2760743129247	0.0	0.0
ORNDEG-PWY	0.0	6.391993063829047	0.0	0.0	0.0	45.38684286693331	0.0	0.0	0.0	29.305750275284556	4.0	0.0	0.0	67.86748218316527	0.0	64.00636726445788	0.0	41.350767722087916	1755.0372542865573	0.0	0.0
P101-PWY	33.85800151061832	161.94586560381924	0.0	34.51141529748843	565.0294492011789	209.10925142567066	219.32201550430463	0.0	0.0	1839.2741854061528	0.0386977857239735	0.0	5.789089462783258	0.050007755275019605	0.0	0.0	1145.842149446148	0.03132997803198611	49.727282826551104	13.715571962427484	0.0
P105-PWY	172.70869146814127	846.0660546503925	0.0	297.1671251770593	2787.77592955428	1121.511601551425	745.9393073958958	8.281407869846541	22.327342055258274	12564.777961001826	8.857016361424945	12.25087487571785	57.034584406233236	91.14007735501687	0.0	52.654372461533136	1786.9334407259064	286.8875089017527	6269.280768055413	69.36779015382932	4.731352845030077
P108-PWY	248.03706305965585	979.8325557287827	0.0	311.6608749069762	3812.684812059357	1023.3625821599245	13545.18404559187	4.784742447209596	0.0	16480.97830275151	5.360908735946801	0.0	15.425175735139963	6.179274845693752	0.0	0.0	605.6855038843598	99.07454566890422	5649.066126542751	4994.679306764849	6.538037740220928
P122-PWY	19333.01157929111	2463.5468124369017	11662.461707228682	80.31147299524855	13502.172661202065	11577.001801148945	18511.05172535532	7293.990681208161	419.5103956971954	1535.3239914332175	33.55516946188079	8.817011059818755	18582.430876434188	27147.833999142647	3590.263532746302	2848.9848094529384	1562.2980014694242	42712.45424909044	5500.29750668364	339457.7363284406	3002.231140439395
P124-PWY	23135.77504793901	4738.6666432854	13825.215272312627	91.57560786278265	25026.202213820303	23300.407478436668	25669.85144625307	8708.98815392489	460.1771832018934	2263.69680438405	45.764420622869125	30.691692032251083	21312.81537421996	31221.737516794317	2142.527134009631	3263.0260837608334	6746.797318596783	53873.20529406131	5346.265894500361	372083.03465794603	3807.509137237377
