# Constructed from biom file
#OTU ID	SRR13247365	SRR13247365C	SRR13247372	SRR13247372C	SRR13247410	SRR13247410C	SRR13247414	SRR13247414C	SRR13247420	SRR13247420C	SRR13247432	SRR13247432C	SRR13247439	SRR13247439C	SRR13247459	SRR13247459C	SRR13247464	SRR13247464C
PWY-1882	0.0	0.0	0.3750255577717582	0.3750255577717582	0.0	0.0	0.0	0.0	2.5930790876079937	2.5930790876079937	0.044634336079739066	0.044634336079739066	0.5451104993728193	0.5451104993728193	80.02562792734172	80.02562792734172	4.494094861734817	4.494094861734817
PWY-2201	0.0	0.0	0.10661903891961295	0.10661903891961295	0.0	0.0	0.0	0.0	0.0	0.0	0.3191868857712053	0.3191868857712053	0.009214036814833135	0.009214036814833135	0.0	0.0	0.0	0.0
PWY-2221	222.5685489969263	222.5685489969263	3601.9871448082736	3601.9871448082736	947.6553125859775	947.6553125859775	1110.2415575838365	1110.2415575838365	7510.5204354053785	7510.5204354053785	1882.5221640968348	1882.5221640968348	1210.2147698183603	1210.2147698183603	1323.1987127432521	1323.1987127432521	259.2976965708074	259.2976965708074
PWY-2941	40650.107072322215	40650.107072322215	36232.39370401539	36232.39370401539	48515.34007276133	48515.34007276133	48100.34222079388	48100.34222079388	26873.842236844466	26873.842236844466	22669.324883804296	22669.324883804296	57368.38905167151	57368.38905167151	44030.53374346399	44030.53374346399	37340.54894390818	37340.54894390818
PWY-2942	73815.59048248678	73815.59048248678	79556.52511407733	79556.52511407733	75895.22339605133	75895.22339605133	68814.79695687274	68814.79695687274	64196.256859851266	64196.256859851266	45842.01429914314	45842.01429914314	84744.9784167597	84744.9784167597	84125.2668243215	84125.2668243215	64579.587397285744	64579.587397285744
PWY-3001	60566.23212117157	60566.23212117157	68135.08095486675	68135.08095486675	67624.16752521062	67624.16752521062	56921.22514192951	56921.22514192951	57420.81846937199	57420.81846937199	39003.354878962426	39003.354878962426	68800.80087938662	68800.80087938662	75228.88753961383	75228.88753961383	53433.6558046499	53433.6558046499
PWY-3081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.196192419455142	2.196192419455142	0.0	0.0	0.0	0.0
PWY-3661	8494.755673546459	8494.755673546459	2714.699468283852	2714.699468283852	197.16322701371655	197.16322701371655	28.709010197189144	28.709010197189144	2829.368281326599	2829.368281326599	0.26895161700956466	0.26895161700956466	84.93560010988654	84.93560010988654	215.04620227795914	215.04620227795914	742.2367315276518	742.2367315276518
PWY-3781	34714.96235650392	34714.96235650392	13919.53400880709	13919.53400880709	8743.244115883415	8743.244115883415	23825.619446572462	23825.619446572462	22742.85479427089	22742.85479427089	5209.9476751253505	5209.9476751253505	12205.3753845184	12205.3753845184	10637.408905389131	10637.408905389131	6771.805844910363	6771.805844910363
PWY-3801	455.99656324263697	455.99656324263697	1869.8747938249348	1869.8747938249348	95.59439474904705	95.59439474904705	175.180506110216	175.180506110216	1038.3186542099793	1038.3186542099793	144.09227428760065	144.09227428760065	1025.7220217578385	1025.7220217578385	258.5623190785006	258.5623190785006	1392.295468735257	1392.295468735257
PWY-3941	0.24733470534713795	0.24733470534713795	98.87037255746957	98.87037255746957	0.07411312004666722	0.07411312004666722	13.118500136728292	13.118500136728292	136.76669508459605	136.76669508459605	0.05421509891221523	0.05421509891221523	12.252859141131436	12.252859141131436	22.52014450043008	22.52014450043008	45.336764761723686	45.336764761723686
PWY-4361	128.9772850091451	128.9772850091451	165.79732573685007	165.79732573685007	17.928573491937843	17.928573491937843	38.55981532360824	38.55981532360824	513.774432234645	513.774432234645	68.89844497869002	68.89844497869002	59.28658815167196	59.28658815167196	135.1362464302882	135.1362464302882	153.1050012903236	153.1050012903236
PWY-4722	40.776764708947184	40.776764708947184	108.48345947037636	108.48345947037636	0.1886732250964027	0.1886732250964027	9.583336027659442	9.583336027659442	70.44730836700063	70.44730836700063	0.006914367954016483	0.006914367954016483	2.274473824299473	2.274473824299473	23.89055922518384	23.89055922518384	46.415882140328875	46.415882140328875
PWY-4984	24790.039439350458	24790.039439350458	15374.899556820666	15374.899556820666	17128.779468612676	17128.779468612676	24150.11815382691	24150.11815382691	15842.271282075279	15842.271282075279	3598.91206465179	3598.91206465179	11657.933892302648	11657.933892302648	13002.21165303845	13002.21165303845	8343.697573037214	8343.697573037214
PWY-5005	3520.226197998512	3520.226197998512	3123.2072560166134	3123.2072560166134	5624.113858269262	5624.113858269262	1886.2704163056358	1886.2704163056358	5437.359436324418	5437.359436324418	3129.1788870777764	3129.1788870777764	4904.250636623234	4904.250636623234	6322.604614677651	6322.604614677651	4898.717688533927	4898.717688533927
PWY-5022	10895.317025281569	10895.317025281569	7276.5338752280895	7276.5338752280895	5304.2255250614635	5304.2255250614635	6564.643869590591	6564.643869590591	13463.44258824468	13463.44258824468	3259.4012748924006	3259.4012748924006	5804.441255276158	5804.441255276158	6989.879979778954	6989.879979778954	6074.38851668571	6074.38851668571
PWY-5028	11.759499735298117	11.759499735298117	519.4936720841439	519.4936720841439	119.45282699984227	119.45282699984227	12.312230312743425	12.312230312743425	103.01357437305828	103.01357437305828	29.63527480900907	29.63527480900907	43.68291746206728	43.68291746206728	47.71439252470463	47.71439252470463	85.66902851649067	85.66902851649067
PWY-5088	536.4609103059536	536.4609103059536	160.50735177259196	160.50735177259196	127.55508964285373	127.55508964285373	225.07787971312598	225.07787971312598	1434.5848728435622	1434.5848728435622	1799.1355046884948	1799.1355046884948	512.5714842841533	512.5714842841533	2287.46445211292	2287.46445211292	64.90755616463176	64.90755616463176
PWY-5097	69270.22576800088	69270.22576800088	72490.5913064304	72490.5913064304	74443.06917543808	74443.06917543808	63480.74633664647	63480.74633664647	57162.688311876635	57162.688311876635	43089.650719901714	43089.650719901714	82013.99093487204	82013.99093487204	82645.95173615986	82645.95173615986	61656.28946749408	61656.28946749408
PWY-5100	71219.01385986987	71219.01385986987	81698.70951202374	81698.70951202374	74581.9670622861	74581.9670622861	71118.54638451939	71118.54638451939	66461.71576178884	66461.71576178884	43464.874774053606	43464.874774053606	79706.37676495883	79706.37676495883	80320.88773679304	80320.88773679304	63262.9675741641	63262.9675741641
PWY-5101	85118.5954691924	85118.5954691924	97552.94159794367	97552.94159794367	85085.8522060005	85085.8522060005	81207.89610704065	81207.89610704065	74256.2505001256	74256.2505001256	50378.11904434054	50378.11904434054	91837.6718700014	91837.6718700014	103523.65016296442	103523.65016296442	73576.26006999011	73576.26006999011
PWY-5103	55351.30578087658	55351.30578087658	68471.89848701416	68471.89848701416	55374.21121088133	55374.21121088133	54637.76232935902	54637.76232935902	55472.86372895911	55472.86372895911	35594.891003299206	35594.891003299206	56461.35706554004	56461.35706554004	72395.68017593418	72395.68017593418	49864.71504997835	49864.71504997835
PWY-5104	83616.17597115139	83616.17597115139	97042.03968685104	97042.03968685104	80690.7557662938	80690.7557662938	77307.04459785056	77307.04459785056	73376.74522756871	73376.74522756871	48162.898062487555	48162.898062487555	87383.83673965564	87383.83673965564	97268.19725487467	97268.19725487467	71667.24251714954	71667.24251714954
PWY-5121	62649.134593376824	62649.134593376824	67816.97197240252	67816.97197240252	66379.92358321088	66379.92358321088	57902.0748806837	57902.0748806837	54759.48928613568	54759.48928613568	40571.49867159302	40571.49867159302	74202.93283420775	74202.93283420775	74052.12769099686	74052.12769099686	57187.81466019416	57187.81466019416
PWY-5154	18359.841769458566	18359.841769458566	28215.562723493018	28215.562723493018	20719.01756154814	20719.01756154814	9702.88734181251	9702.88734181251	17024.767723487013	17024.767723487013	20553.800237708638	20553.800237708638	11611.275986189888	11611.275986189888	11632.240550549515	11632.240550549515	11026.509550960736	11026.509550960736
PWY-5177	9749.594509245377	9749.594509245377	6980.959904863626	6980.959904863626	1164.8521183175974	1164.8521183175974	1723.6659779070135	1723.6659779070135	9821.78777738009	9821.78777738009	1830.0075093578191	1830.0075093578191	2381.845396207397	2381.845396207397	2447.253630006236	2447.253630006236	3597.8695570403643	3597.8695570403643
PWY-5178	7.561577719917633	7.561577719917633	41.186923955379186	41.186923955379186	0.9791731406650904	0.9791731406650904	37.00344300065754	37.00344300065754	94.60985894389603	94.60985894389603	8.017991125623542	8.017991125623542	1.2335306447013703	1.2335306447013703	28.005215730417714	28.005215730417714	13.998550517807498	13.998550517807498
PWY-5180	3222.532068256025	3222.532068256025	3153.2516037165246	3153.2516037165246	1359.1760504566973	1359.1760504566973	1270.669247589291	1270.669247589291	6289.274463466728	6289.274463466728	942.1462909189593	942.1462909189593	1488.3854906503036	1488.3854906503036	1023.5400024030363	1023.5400024030363	1634.692938504641	1634.692938504641
PWY-5181	30.281226586573293	30.281226586573293	154.82738938699998	154.82738938699998	10.091027095051093	10.091027095051093	14.366124523587061	14.366124523587061	102.30211587406379	102.30211587406379	27.68596607957692	27.68596607957692	17.907667891994706	17.907667891994706	17.409814117016264	17.409814117016264	42.523625346207176	42.523625346207176
PWY-5182	3222.532068256025	3222.532068256025	3153.2516037165246	3153.2516037165246	1359.1760504566973	1359.1760504566973	1270.669247589291	1270.669247589291	6289.274463466728	6289.274463466728	942.1462909189593	942.1462909189593	1488.3854906503036	1488.3854906503036	1023.5400024030363	1023.5400024030363	1634.692938504641	1634.692938504641
PWY-5183	4.283003155628488	4.283003155628488	20.746913394734925	20.746913394734925	1.1905935397867313	1.1905935397867313	2.4382215981018383	2.4382215981018383	57.72696239135718	57.72696239135718	5.792075790378709	5.792075790378709	1.1478915233143028	1.1478915233143028	1.9675003903414827	1.9675003903414827	9.480340260815776	9.480340260815776
PWY-5184	1.5730655147701325	1.5730655147701325	19.009189928610397	19.009189928610397	0.0	0.0	0.10948011949668462	0.10948011949668462	35.463408865474165	35.463408865474165	0.2663239129523015	0.2663239129523015	0.5656027066579425	0.5656027066579425	1.3293613062561176	1.3293613062561176	1.4653046980855506	1.4653046980855506
PWY-5188	23447.57991401341	23447.57991401341	24020.380345008685	24020.380345008685	18945.472362826364	18945.472362826364	19219.71954825448	19219.71954825448	25194.779730947186	25194.779730947186	14282.830777560977	14282.830777560977	19098.30238549676	19098.30238549676	35353.01996961237	35353.01996961237	17550.177071031423	17550.177071031423
PWY-5189	19000.77801293506	19000.77801293506	20481.356572049663	20481.356572049663	15734.978669645881	15734.978669645881	15230.691999175053	15230.691999175053	21159.021710095367	21159.021710095367	12629.878101557691	12629.878101557691	15920.4061521846	15920.4061521846	31336.43905723219	31336.43905723219	15008.671001031504	15008.671001031504
PWY-5198	246.25126849731856	246.25126849731856	136.04502790995298	136.04502790995298	49.66926327885755	49.66926327885755	111.67200737503698	111.67200737503698	393.86738565684976	393.86738565684976	69.02269171410322	69.02269171410322	399.1403851293982	399.1403851293982	151.83626088531997	151.83626088531997	263.3663355572116	263.3663355572116
PWY-5265	3946.8338283040234	3946.8338283040234	1101.7466103820848	1101.7466103820848	1303.5244788644407	1303.5244788644407	3575.126697991796	3575.126697991796	13455.611973691131	13455.611973691131	1194.9013776475556	1194.9013776475556	426.3343423195367	426.3343423195367	463.20767133016165	463.20767133016165	1932.4952237793611	1932.4952237793611
PWY-5266	3222.532068256025	3222.532068256025	3153.2516037165246	3153.2516037165246	1359.1760504566973	1359.1760504566973	1270.6692475892908	1270.6692475892908	3653.1122781239847	3653.1122781239847	577.5030333185961	577.5030333185961	1488.3854906503034	1488.3854906503034	943.8979349014735	943.8979349014735	1634.692938504641	1634.692938504641
PWY-5273	3222.532068256025	3222.532068256025	3153.2516037165246	3153.2516037165246	1359.1760504566973	1359.1760504566973	1270.669247589291	1270.669247589291	3653.1122781239847	3653.1122781239847	577.5030333185961	577.5030333185961	1488.3854906503036	1488.3854906503036	943.8979349014733	943.8979349014733	1634.692938504641	1634.692938504641
PWY-5304	17982.71150906571	17982.71150906571	18240.79358553431	18240.79358553431	11978.264822560774	11978.264822560774	11915.367901770145	11915.367901770145	10393.134734584011	10393.134734584011	6675.126781419054	6675.126781419054	17430.67769188765	17430.67769188765	42518.094703065566	42518.094703065566	12332.50420804268	12332.50420804268
PWY-5345	17835.034846744347	17835.034846744347	13928.72481843795	13928.72481843795	12496.32080098951	12496.32080098951	6906.778501218484	6906.778501218484	12701.182179284606	12701.182179284606	3938.0013479077084	3938.0013479077084	11320.47134760259	11320.47134760259	5908.596518893948	5908.596518893948	5885.709751618564	5885.709751618564
PWY-5347	34919.68337379024	34919.68337379024	30711.34571991898	30711.34571991898	29829.929789612277	29829.929789612277	49102.28700574677	49102.28700574677	40799.95731792989	40799.95731792989	25367.693439471976	25367.693439471976	39915.11273159024	39915.11273159024	53423.50273698542	53423.50273698542	27645.634596864867	27645.634596864867
PWY-5384	32027.308648811853	32027.308648811853	29274.226361499957	29274.226361499957	46295.14036101865	46295.14036101865	28391.059611327175	28391.059611327175	21864.957742238254	21864.957742238254	17571.023782368346	17571.023782368346	53703.142796898115	53703.142796898115	57883.49134956249	57883.49134956249	32144.737020928493	32144.737020928493
PWY-5392	9.915862031281595	9.915862031281595	41.899185270763475	41.899185270763475	0.0	0.0	0.7036915188307402	0.7036915188307402	83.52098505188407	83.52098505188407	0.5901655210053011	0.5901655210053011	1.3798605221695723	1.3798605221695723	2.76980934157986	2.76980934157986	3.2656512954963945	3.2656512954963945
PWY-5415	1222.9733771625456	1222.9733771625456	1573.4279484540639	1573.4279484540639	772.5879631772373	772.5879631772373	448.38291033401833	448.38291033401833	3623.316559933623	3623.316559933623	555.5875254620611	555.5875254620611	479.90201517334975	479.90201517334975	809.8208055520802	809.8208055520802	534.7409537783897	534.7409537783897
PWY-5417	31.798594324874536	31.798594324874536	95.11818640357262	95.11818640357262	11.5946487735571	11.5946487735571	39.40725534508273	39.40725534508273	145.66882967206624	145.66882967206624	6.779033066256807	6.779033066256807	21.056446464229595	21.056446464229595	10.681034763750858	10.681034763750858	33.937019132414015	33.937019132414015
PWY-5419	142.5305881737708	142.5305881737708	427.77051067897736	427.77051067897736	18.16149091280104	18.16149091280104	43.43729015344701	43.43729015344701	196.79194679888192	196.79194679888192	33.81808630001188	33.81808630001188	112.25817533580569	112.25817533580569	76.22612997270896	76.22612997270896	231.022567271155	231.022567271155
PWY-5420	243.81662268883656	243.81662268883656	699.5964888292478	699.5964888292478	31.56841320729059	31.56841320729059	74.71484785056153	74.71484785056153	334.82376674588573	334.82376674588573	57.4746664847902	57.4746664847902	189.22108750851794	189.22108750851794	128.1772845180912	128.1772845180912	377.1003593209292	377.1003593209292
PWY-5430	18.43807846037454	18.43807846037454	105.5500670726601	105.5500670726601	2.058586427322741	2.058586427322741	31.80901599392983	31.80901599392983	86.11609915913863	86.11609915913863	5.909291341161629	5.909291341161629	5.183222762712898	5.183222762712898	27.393317873921664	27.393317873921664	57.97746562427619	57.97746562427619
PWY-5431	31.798594324874536	31.798594324874536	95.11818640357262	95.11818640357262	11.5946487735571	11.5946487735571	39.40725534508273	39.40725534508273	145.66882967206624	145.66882967206624	6.779033066256807	6.779033066256807	21.056446464229595	21.056446464229595	10.681034763750858	10.681034763750858	33.937019132414015	33.937019132414015
PWY-5484	41022.05723467422	41022.05723467422	45079.70607474277	45079.70607474277	41126.81588037409	41126.81588037409	34860.434443107835	34860.434443107835	39500.55486521053	39500.55486521053	16855.434927705875	16855.434927705875	37603.30598847752	37603.30598847752	33149.54488077886	33149.54488077886	31357.26946391237	31357.26946391237
PWY-5499	0.0	0.0	28.077394765973388	28.077394765973388	0.0	0.0	0.0	0.0	0.7408164829563665	0.7408164829563665	0.0	0.0	0.37240270504953016	0.37240270504953016	3.7534936648734623	3.7534936648734623	8.18232656360152	8.18232656360152
PWY-5505	50393.20619347059	50393.20619347059	64895.25399363938	64895.25399363938	49256.95897511218	49256.95897511218	45703.26802411431	45703.26802411431	46512.8262976845	46512.8262976845	25741.415921002044	25741.415921002044	58573.30177966443	58573.30177966443	71833.23151590451	71833.23151590451	49125.51151750969	49125.51151750969
PWY-5507	5616.732704484734	5616.732704484734	2451.9068122098356	2451.9068122098356	1675.1100877320737	1675.1100877320737	3788.13313825443	3788.13313825443	7742.047099627735	7742.047099627735	3616.6746881794434	3616.6746881794434	4618.024444347103	4618.024444347103	6963.95643751965	6963.95643751965	4683.089262268503	4683.089262268503
PWY-5509	51480.991639357526	51480.991639357526	51779.576307796575	51779.576307796575	67812.06431448983	67812.06431448983	41120.3799370599	41120.3799370599	36016.73734906826	36016.73734906826	28410.994027882596	28410.994027882596	76349.70290100004	76349.70290100004	73211.4434146417	73211.4434146417	51358.132960486255	51358.132960486255
PWY-5519	0.0	0.0	5.204199943301435	5.204199943301435	0.0	0.0	4.623986879696334	4.623986879696334	41.710754703609275	41.710754703609275	0.0	0.0	8.490714354032994e-05	8.490714354032994e-05	0.0	0.0	0.0	0.0
PWY-5529	11.953038291099624	11.953038291099624	1079.338527313826	1079.338527313826	319.9331831519313	319.9331831519313	2.4946604420784597	2.4946604420784597	1010.2403385319204	1010.2403385319204	351.6667397607702	351.6667397607702	24.15940160595951	24.15940160595951	891.379325991847	891.379325991847	260.9907137917238	260.9907137917238
PWY-5531	245.30523070765784	245.30523070765784	946.7672523112543	946.7672523112543	232.92627764326886	232.92627764326886	86.90680602245921	86.90680602245921	1329.3331724616467	1329.3331724616467	528.021428633017	528.021428633017	444.09601737115935	444.09601737115935	821.6659795760734	821.6659795760734	467.0166559443745	467.0166559443745
PWY-5532	66.34635397902322	66.34635397902322	781.4530682765002	781.4530682765002	171.07118444529954	171.07118444529954	5.536968809596202	5.536968809596202	668.6789180296898	668.6789180296898	42.51810933631819	42.51810933631819	26.871098014688673	26.871098014688673	163.62139176957527	163.62139176957527	187.0574809742884	187.0574809742884
PWY-5647	59.23635441273838	59.23635441273838	274.7869069517914	274.7869069517914	10.761640132534497	10.761640132534497	25.0237352363799	25.0237352363799	111.01167644199501	111.01167644199501	19.3699383966508	19.3699383966508	72.75769358929826	72.75769358929826	43.84031849585115	43.84031849585115	169.42334473956888	169.42334473956888
PWY-5651	125.66081174791692	125.66081174791692	421.5350019449094	421.5350019449094	25.72707991094871	25.72707991094871	55.90744225190803	55.90744225190803	544.1095470448026	544.1095470448026	42.668485485536216	42.668485485536216	173.23232177456507	173.23232177456507	90.26669084941379	90.26669084941379	296.35415010335095	296.35415010335095
PWY-5654	63.00263701553121	63.00263701553121	283.5791763133814	283.5791763133814	11.211180166520533	11.211180166520533	26.17575366971534	26.17575366971534	116.65035465963071	116.65035465963071	20.11525275630155	20.11525275630155	75.19432013985163	75.19432013985163	45.68484221209564	45.68484221209564	175.12721344294943	175.12721344294943
PWY-5655	113.84935901258241	113.84935901258241	445.0041693500968	445.0041693500968	21.26179507516977	21.26179507516977	48.682334829159295	48.682334829159295	235.19571839447002	235.19571839447002	36.85618993851736	36.85618993851736	139.6350828603198	139.6350828603198	78.82594552403373	78.82594552403373	289.06198449646877	289.06198449646877
PWY-5656	11.200459383524024	11.200459383524024	51.61450543933182	51.61450543933182	2.5686447677883963	2.5686447677883963	3.8504020997353487	3.8504020997353487	23.32983574905222	23.32983574905222	4.37645462775064	4.37645462775064	32.51172743195106	32.51172743195106	6.710516300843634	6.710516300843634	30.287789578150967	30.287789578150967
PWY-5659	29074.41737649905	29074.41737649905	32891.15818085379	32891.15818085379	25882.11885233718	25882.11885233718	24647.06655276556	24647.06655276556	33863.457377745595	33863.457377745595	25350.925611072205	25350.925611072205	19778.14798718161	19778.14798718161	23293.226419105576	23293.226419105576	18648.12948087865	18648.12948087865
PWY-5667	78273.74139584931	78273.74139584931	83458.20418962292	83458.20418962292	80986.62531571173	80986.62531571173	66085.65989952999	66085.65989952999	65302.74939110207	65302.74939110207	45078.30650362192	45078.30650362192	93968.7502527358	93968.7502527358	91914.37084466986	91914.37084466986	69712.11106646147	69712.11106646147
PWY-5676	46192.8897309077	46192.8897309077	40010.606176515874	40010.606176515874	25558.896931724714	25558.896931724714	26744.663878913645	26744.663878913645	39684.78702426958	39684.78702426958	13653.322476506066	13653.322476506066	33634.20587251357	33634.20587251357	24558.0238915405	24558.0238915405	29087.152778024112	29087.152778024112
PWY-5677	6652.400265994804	6652.400265994804	7705.914088947046	7705.914088947046	4315.647532393166	4315.647532393166	3308.5115301249202	3308.5115301249202	7913.984627263116	7913.984627263116	2059.4123855927023	2059.4123855927023	5488.858787513504	5488.858787513504	4245.227004356797	4245.227004356797	5124.091594455261	5124.091594455261
PWY-5679	0.0	0.0	0.016008380477233602	0.016008380477233602	0.0	0.0	0.013999963467152907	0.013999963467152907	0.12801371746971013	0.12801371746971013	2.0898230593310879e-07	2.0898230593310879e-07	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5686	70570.29512067881	70570.29512067881	76859.51399280928	76859.51399280928	74583.4926390355	74583.4926390355	69780.16021858453	69780.16021858453	61899.512981917265	61899.512981917265	45501.37840957506	45501.37840957506	85163.72448680497	85163.72448680497	85697.78733562026	85697.78733562026	64545.47172958541	64545.47172958541
PWY-5695	49646.41440464669	49646.41440464669	48248.55042607721	48248.55042607721	48754.07062619012	48754.07062619012	38954.53857090054	38954.53857090054	41580.53156303072	41580.53156303072	37873.46221360669	37873.46221360669	41887.58085954149	41887.58085954149	43222.481841286506	43222.481841286506	34556.66545642588	34556.66545642588
PWY-5705	3142.2552199908882	3142.2552199908882	3169.8696795653163	3169.8696795653163	2022.5568184215988	2022.5568184215988	4477.995562142166	4477.995562142166	3786.809995518922	3786.809995518922	1219.1755230637937	1219.1755230637937	1645.0873789443497	1645.0873789443497	2798.834689503405	2798.834689503405	1567.4607689637778	1567.4607689637778
PWY-5724	0.023866252525274904	0.023866252525274904	0.006602982202474582	0.006602982202474582	0.0	0.0	9.515797999371557e-05	9.515797999371557e-05	0.010631249248229386	0.010631249248229386	0.00010542752985743079	0.00010542752985743079	0.00019955765257111629	0.00019955765257111629	0.0	0.0	0.0005320428628228968	0.0005320428628228968
PWY-5737	0.0	0.0	2.090189426627403e-07	2.090189426627403e-07	1.5714014039623245e-07	1.5714014039623245e-07	0.0	0.0	0.014050637281425398	0.014050637281425398	4.70668554010129e-06	4.70668554010129e-06	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5741	0.0	0.0	999.7111907154101	999.7111907154101	215.87938936997892	215.87938936997892	0.0	0.0	719.4156520742832	719.4156520742832	538.2386705468258	538.2386705468258	3.3089171574932825	3.3089171574932825	729.6249660238665	729.6249660238665	143.39180035631912	143.39180035631912
PWY-5747	687.7959057922715	687.7959057922715	873.3128260015883	873.3128260015883	185.27397507674664	185.27397507674664	28.27447675708898	28.27447675708898	1142.8991273490526	1142.8991273490526	259.49291895183717	259.49291895183717	40.94531301178013	40.94531301178013	274.9590830358539	274.9590830358539	274.7185395589704	274.7185395589704
PWY-5757	0.0	0.0	0.00602575328260701	0.00602575328260701	0.0	0.0	0.0	0.0	0.0	0.0	0.00903122544121138	0.00903122544121138	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5823	151.1031362105665	151.1031362105665	1202.1417091015342	1202.1417091015342	27.504328480216696	27.504328480216696	46.951018968094736	46.951018968094736	437.4161022373612	437.4161022373612	225.91058463055103	225.91058463055103	89.90066522193095	89.90066522193095	87.5074467707318	87.5074467707318	623.6401290011071	623.6401290011071
PWY-5837	2922.721808771809	2922.721808771809	1309.30627456671	1309.30627456671	932.3871993376181	932.3871993376181	238.0530806526736	238.0530806526736	3252.3259896223476	3252.3259896223476	879.3927982279832	879.3927982279832	338.17315447521594	338.17315447521594	482.671716774041	482.671716774041	1069.9932825824828	1069.9932825824828
PWY-5838	6546.402467602322	6546.402467602322	3754.837742731113	3754.837742731113	2740.910085650245	2740.910085650245	764.9292009123564	764.9292009123564	6430.215561429194	6430.215561429194	2663.8226139647068	2663.8226139647068	1050.0124178580113	1050.0124178580113	1318.3883548510903	1318.3883548510903	2616.402888896737	2616.402888896737
PWY-5840	6682.51037622394	6682.51037622394	3790.658715750158	3790.658715750158	2765.465693743964	2765.465693743964	769.789521047014	769.789521047014	6609.947388104474	6609.947388104474	2669.6709182152376	2669.6709182152376	1056.570954301453	1056.570954301453	1337.9721924934372	1337.9721924934372	2665.874016646682	2665.874016646682
PWY-5845	1228.726551262133	1228.726551262133	3188.6643570027627	3188.6643570027627	800.0326326455811	800.0326326455811	442.7619031924111	442.7619031924111	3718.351908521824	3718.351908521824	559.4450728340403	559.4450728340403	926.733058723417	926.733058723417	1088.3288034669392	1088.3288034669392	2123.098900241975	2123.098900241975
PWY-5850	908.3247071359448	908.3247071359448	1379.6126683277644	1379.6126683277644	800.0326326455811	800.0326326455811	287.06555022499424	287.06555022499424	3718.351908521824	3718.351908521824	559.4450728340403	559.4450728340403	683.6379332513337	683.6379332513337	152.79950756980563	152.79950756980563	760.245686138044	760.245686138044
PWY-5855	8794.714603605864	8794.714603605864	4111.1105321642135	4111.1105321642135	3965.4342646444816	3965.4342646444816	1447.180519677774	1447.180519677774	4988.549183526997	4988.549183526997	1234.087237670595	1234.087237670595	1266.122608906204	1266.122608906204	1605.8111120507563	1605.8111120507563	1506.4925139468462	1506.4925139468462
PWY-5856	8794.714603605864	8794.714603605864	4111.1105321642135	4111.1105321642135	3965.4342646444816	3965.4342646444816	1447.180519677774	1447.180519677774	4988.549183526997	4988.549183526997	1234.087237670595	1234.087237670595	1266.122608906204	1266.122608906204	1605.8111120507563	1605.8111120507563	1506.4925139468462	1506.4925139468462
PWY-5857	8794.714603605864	8794.714603605864	4111.1105321642135	4111.1105321642135	3965.4342646444816	3965.4342646444816	1447.180519677774	1447.180519677774	4988.549183526997	4988.549183526997	1234.087237670595	1234.087237670595	1266.122608906204	1266.122608906204	1605.8111120507563	1605.8111120507563	1506.4925139468462	1506.4925139468462
PWY-5860	620.2317827637028	620.2317827637028	944.0764503564819	944.0764503564819	544.6636787520422	544.6636787520422	193.43473136070975	193.43473136070975	2736.3783243364505	2736.3783243364505	377.17079382577276	377.17079382577276	469.2954720418874	469.2954720418874	102.71164422042588	102.71164422042588	525.430673421138	525.430673421138
PWY-5861	5261.991064784403	5261.991064784403	2692.0856916815437	2692.0856916815437	1967.2053236603604	1967.2053236603604	524.8294636363861	524.8294636363861	5119.916452936315	5119.916452936315	1875.5007159121706	1875.5007159121706	732.458882309116	732.458882309116	946.1080995245643	946.1080995245643	1986.2532565515842	1986.2532565515842
PWY-5862	846.2493961189069	846.2493961189069	2260.444021819358	2260.444021819358	544.6636787520422	544.6636787520422	300.09839754214426	300.09839754214426	2736.3783243364505	2736.3783243364505	377.17079382577276	377.17079382577276	642.9632326382508	642.9632326382508	770.7314109986781	770.7314109986781	1570.6756224253759	1570.6756224253759
PWY-5863	3316.415839980615	3316.415839980615	1491.7772283076808	1491.7772283076808	1063.31614392738	1063.31614392738	271.8814615670942	271.8814615670942	3683.582673841239	3683.582673841239	1001.5989081644519	1001.5989081644519	386.2200706917754	386.2200706917754	551.0807217195905	551.0807217195905	1219.3543228808264	1219.3543228808264
PWY-5896	908.3247071359448	908.3247071359448	1379.6126683277644	1379.6126683277644	800.0326326455811	800.0326326455811	287.06555022499424	287.06555022499424	3718.351908521824	3718.351908521824	559.4450728340403	559.4450728340403	683.6379332513337	683.6379332513337	152.79950756980563	152.79950756980563	760.245686138044	760.245686138044
PWY-5897	6130.132084300387	6130.132084300387	3391.8959703876217	3391.8959703876217	2466.1925121303343	2466.1925121303343	678.7840749959767	678.7840749959767	6126.763379490542	6126.763379490542	2379.9188594963684	2379.9188594963684	935.4382337945523	935.4382337945523	1200.2844728297948	1200.2844728297948	2420.016962242072	2420.016962242072
PWY-5898	6130.132084300387	6130.132084300387	3391.8959703876217	3391.8959703876217	2466.1925121303343	2466.1925121303343	678.7840749959767	678.7840749959767	6126.763379490542	6126.763379490542	2379.9188594963684	2379.9188594963684	935.4382337945523	935.4382337945523	1200.2844728297948	1200.2844728297948	2420.016962242072	2420.016962242072
